Judul,Harga,Lokasi,Link
Apartemen Dijual di Cilandak,"Rp 1,70M","RW 02, Cilandak Barat, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-apartemen-fatmawati-city-center-tipe-1-bedr-175249061997/
Apartemen Dijual di Alam Sutera,Rp 950Jt,"Alam Sutera, Serpong Utara, Tangerang Selatan, Banten",https://www.lamudi.co.id/properti/41032-73-6d42e0662898-911a-19dd815-aaaa-7426
Apartemen Dijual di Kebayoran Lama,"Rp 2,45M","RW 15, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-38c4ea5ffd1b-e8c7-19c89d4-97fd-70e2
Apartemen Dijual di Bumi Serpong Damai,Rp 3M,"BSD Grand CBD, BSD City, Pagedangan, Pagedangan, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-9a78ef4a5123-1099-19cb77b-a964-77d7
Apartemen Dijual di Gelora,Rp 1M,"RW 01, Gelora, Tanah Abang, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/dijual-apartemen-gp-plaza-slipi-jl-grlora-hadap-mp-175507260768/
Apartemen Dijual di Bumi Serpong Damai,"Rp 2,10M","BSD Grand CBD, BSD City, Pagedangan, Pagedangan, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-8a3415c1a064-5a1-19cb781-8637-7240
Apartemen Dijual di Babatan,Rp 4M,"Graha Famili, RW 11, Babatan, Wiyung, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-45f15e210bb0-d6d4-19d8e51-b816-721a
Apartemen Dijual di Cikarang Selatan,Rp 230Jt,"Lippo Cikarang, Sukaresmi, Kab Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-4f3d335c3951-5b6f-19a397f-bb41-7231
Apartemen Dijual di Cikarang Selatan,Rp 210Jt,"Lippo Cikarang, Sukaresmi, Kab Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-d3382c59b4d8-b9b7-19a397a-b6bf-70c6
Apartemen Dijual di Dukuh Pakis,"Rp 2,30M","RW 08, Pradahkali Kendal, Dukuh Pakis, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-99a94fcaf8bf-2120-19e6a48-8914-70be
Apartemen Dijual di Alam Sutera,"Rp 1,90M","Alam Sutera, Pinang, Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-1aa9ccb25a95-139b-19cb206-a598-7337
Apartemen Dijual di Alam Sutera,"Rp 1,77M","Alam Sutera, Pinang, Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-319d222209f4-c8c0-19cb201-84d1-7226
Apartemen Dijual di Cihuni,"Rp 1,70M","Gading Serpong, Cihuni, Pagedangan, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-90af2fc79fb2-3f8b-19cb750-aa65-7608
Apartemen Dijual di Cihuni,"Rp 1,70M","Gading Serpong, Cihuni, Pagedangan, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-1981860add15-e100-19cb22b-ae83-75d8
Apartemen Dijual di Dukuh Sutorejo,Rp 370Jt,"RW 04, Dukuh Sutorejo, Mulyorejo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-6bf16b8de1a8-b079-19e5d91-ab4d-79d7
Apartemen Dijual di Palmerah,Rp 1M,"RW 01, Slipi, Palmerah, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/type-denver-lantai-22-view-mpr-dpr-manggal-wana-ba-17550584527/
Apartemen Dijual di Cikarang Selatan,Rp 200Jt,"Lippo Cikarang, Sukaresmi, Kab Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-da154d216bcb-98ef-19a396d-9d2d-7438
Apartemen Dijual di Dukuh Pakis,"Rp 1,99M","RW 08, Pradahkali Kendal, Dukuh Pakis, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-4660555e35a6-6c37-19e6e21-88c7-73e4
Apartemen Dijual di Alam Sutera,Rp 550Jt,"Alam Sutera, Pinang, Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-86dc2c1e4cf1-98d7-19cbc8f-901f-72e1
Apartemen Dijual di Alam Sutera,Rp 550Jt,"Alam Sutera, Pinang, Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-20caed0b5026-f320-19cbcf7-beda-77f5
Apartemen Dijual di Cihuni,"Rp 1,65M","Ruko North Goldfinch, Cigaten, Gading Serpong, Cihuni, Pagedangan, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-cafdc70b14ec-8c16-19cb756-a7fe-7595
Apartemen Dijual di Babatan,"Rp 1,30M","Pakuwon Indah, Kawasan Superblock Pakuwon, Babatan, Wiyung, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-935cfe4347ed-e516-19e8ede-920e-771a
Apartemen Dijual di Cilandak,"Rp 1,30M","RW 01, Cilandak Barat, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-d660021ccb2d-9eda-19e3ffd-93d5-7354
Apartemen Dijual di Cilandak,"Rp 1,70M","RW 01, Cilandak Barat, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-4650e74a63a1-feb5-19e3ff4-aac8-73a2
Apartemen Dijual di Sleman,"Rp 1,20M","area pertokoan, Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/properti/41032-73-8f8c76ac915b-d165-199a897-acee-7446
Kondominium Dijual di Dukuh Pakis,"Rp 6,99M","RW 08, Pradahkali Kendal, Dukuh Pakis, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-2bcfe0d2312b-e8e7-19e6d57-a37f-74f7
Apartemen Dijual di Sleman,Rp 800Jt,"area pertokoan, Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/properti/41032-73-b756942fce43-317a-19d4ea9-a586-7547
Apartemen Dijual di Sleman,Rp 725Jt,"Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/properti/41032-73-31b06810ef5-e567-1999e7c-8c6f-72ff
Apartemen Dijual di Dukuh Pakis,"Rp 3,10M","RW 05, Gunungsari, Dukuh Pakis, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-b20657ff79d6-cdbe-19e9631-a2fe-70cc
Apartemen Dijual di Lontar,Rp 900Jt,"Pakuwon Indah, RW 16, Lontar, Sambikerep, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-4116bc5b7418-ac60-19cc7a8-bac8-76fa
Apartemen Dijual di Tegalsari,"Rp 5,30M","RW 05, Tegalsari, Tegalsari, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-94342b7695d-737-19e5791-9bd5-74e5
Apartemen Dijual di Genteng,"Rp 1,30M","RW 08, Ketabang, Genteng, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-daef077d7492-3f34-19e7f74-92f5-73b4
Kondominium Dijual di Jemberlor,"Rp 6,90M","Mayang, Jember, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-64fe16d0318a-d5fa-19d6387-b513-7311
Apartemen Dijual di Serpong,Rp 300Jt,"Apartement Akasa Serpong, Lengkong Gudang Timur, Serpong, Tangerang Selatan, Banten",https://www.lamudi.co.id/properti/41032-73-b2ea206fd594-6828-19cb777-a3bb-7534
Apartemen Dijual di Sleman,"Rp 1,20M","Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/properti/41032-73-79e74731fa9a-654a-1997aaf-b3dd-7c08
Apartemen Dijual di Cilandak,"Rp 2,50M","RW 01, Cilandak Barat, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-8aaabc3aa1da-c39a-19e3ff0-ab19-74fa
Apartemen Dijual di Tegalsari,"Rp 4,80M","RW 05, Tegalsari, Tegalsari, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-a4e000302b62-1853-19e5795-949c-70c6
Apartemen Dijual di Gading Serpong,"Rp 1,68M","Ruko Bavaria, Paramount Serpong, Gading Serpong, Kelapa Dua, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-fff7001db6c7-80cc-19c4c9f-bc7c-7419
Apartemen Dijual di Kasiman,"Rp 1,70M","Kasiman, Kasiman, Bojonegoro, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-d6856af03a8f-8558-1997ad8-a901-714a
Apartemen Dijual di Sleman,"Rp 1,10M","area pertokoan, Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/properti/41032-73-c8f24e6ef2fa-465e-199c7f3-a3b5-7cde
Apartemen Dijual di Genteng,Rp 850Jt,"RW 08, Ketabang, Genteng, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-f2f017b20320-cd91-19e6d55-8e1a-7206
Apartemen Dijual di Genteng,"Rp 1,10M","RW 08, Ketabang, Genteng, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-2c72d81c74d3-26c1-19e5c90-bba6-70b0
Apartemen Dijual di Sleman,"Rp 1,07M","area pertokoan, Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/properti/41032-73-3a18f19c45c-35c6-199f57d-96fa-7ca0
Apartemen Dijual di Dukuh Pakis,"Rp 2,50M","RW 08, Pradahkali Kendal, Dukuh Pakis, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-4dc3e3eb4f8f-74f7-19e6e39-9f20-751c
Kondominium Dijual di Seyegan,Rp 670Jt,"Sayegan, Margomulyo, Seyegan, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/properti/41032-73-8e066c9af39b-57b0-19c59e2-a971-71e3
Apartemen Dijual di Karet,"Rp 3,60M","RW 05, Karet, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-5d897d6c8f74-b72b-19df700-9090-780a
Apartemen Dijual di Manyar,Rp 250Jt,"RW 06, Manyar Sabrangan, Mulyorejo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-c08d0c5aee63-7b4c-19cb1cf-88cd-7398
Apartemen Dijual di Kasiman,"Rp 1,20M","Kasiman, Kasiman, Bojonegoro, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-d10b00ae772e-ea0e-1998028-ae2e-7c83
Apartemen Dijual di Alam Sutera,"Rp 1,50M","Alam Sutera, Serpong Utara, Tangerang Selatan, Banten",https://www.lamudi.co.id/properti/41032-73-f75f86e9b98c-6d8c-19bca58-bc66-7157
Apartemen Dijual di Semolowaru,Rp 260Jt,"RW 02, Semolowaru, Sukolilo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-549e1cdb396f-22a4-19e6dc8-b8dd-7227
Apartemen Dijual di Semolowaru,Rp 260Jt,"RW 02, Semolowaru, Sukolilo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-32eb6cd40e13-fddf-19e6db0-9b98-76f7
Apartemen Dijual di Kebayoran Lama,"Rp 4,70M","RW 16, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-aab3c16f787e-7709-19c8db1-bb89-7432
Apartemen Dijual di Kalisari,Rp 300Jt,"Pakuwon City, RW 08, Kalisari, Mulyorejo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-b78fba58ae34-cada-19ec996-b6c0-711d
Apartemen Dijual di Babatan,Rp 11M,"Pakuwon Indah, Kawasan Superblock Pakuwon, Babatan, Wiyung, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-4da059f12677-97d1-19e8ee3-9576-7815
Apartemen Dijual di Sambikerep,"Rp 1,50M","RW 03, Sambikerep, Sambikerep, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-1286c4890757-4b34-19e6d69-9851-7388
Kondominium Dijual di Dukuh Pakis,"Rp 2,50M","Graha Famili, RW 02, Pradahkali Kendal, Dukuh Pakis, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-f7bf5b7ce9a1-a1c9-19d1a7e-937a-73a2
Apartemen Dijual di Cikarang Selatan,Rp 850Jt,"Serang, Kab Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-83a065484a26-b309-19dabaa-bc73-7d05
Apartemen Dijual di Semolowaru,Rp 150Jt,"RW 02, Semolowaru, Sukolilo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-294d1db5bf45-7667-19e6dcc-a984-7567
Apartemen Dijual di Genteng,"Rp 1,20M","RW 08, Ketabang, Genteng, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-7804c921f7ff-3ead-19e5c87-95dc-7661
Apartemen Dijual di Cilandak,"Rp 1,80M","RW 10, Cilandak Barat, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-d04ce3dcc757-80fa-19da934-8af2-7652
Apartemen Dijual di Pademangan,Rp 800Jt,"RW 11, Pademangan Barat, Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-f41e26638534-4538-19c843b-b278-7442
Apartemen Dijual di Sleman,Rp 765Jt,"Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/jual/yogyakarta/sleman/amarta-apartemen-jogja-by-patraland-174918880132/
Apartemen Dijual di Sleman,"Rp 3,29M","Sukoharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/properti/41032-73-c2512096a1ed-6b53-19cc377-a098-7dba
Apartemen Dijual di Bangka,"Rp 1,40M","RW 05, Bangka, Mampang Prapatan, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-bumimas-apartemen-2br-bisa-sewa-17496287703/
Apartemen Dijual di Kelapa Dua,Rp 550Jt,"Goldland Karawaci, Kelapa Dua, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-41d53f960a0e-b422-19daf59-a919-7606
Apartemen Dijual di Sleman,"Rp 1,70M","area pertokoan, Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/jual/yogyakarta/sleman/dijual-apartemen-jogja-mewah-palagan-174420991071/
Apartemen Dijual di Sleman,Rp 800Jt,"Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/jual/yogyakarta/sleman/promo-apartemen-jogja-siap-huni-174988178972/
Apartemen Dijual di Sleman,"Rp 1,20M","area pertokoan, Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/jual/yogyakarta/sleman/promo-1-br-amarta-apartemen-jogja-173554891852/
Apartemen Dijual di Babatan,"Rp 1,30M","Pakuwon Indah, Kawasan Superblock Pakuwon, Babatan, Wiyung, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-42ff74533cef-ab0f-19e8ee1-bee8-741c
